518,Abishek Ortho Centre,4.0,Excellent,Orthodontist ,"  5/300,Ashok Nagar, Covai Road Andan Koil East, Thanthonimalai, Karur - 639005, Behind Chakra Honda Showroom"
519,Avvai Homeopathy & Psycholo..,5.0,Excellent,Orthodontist ,"  No 32/9, North pradhakshnam road, Karur - 639001, Opposite Thinnappa Theatre"
520,Abishek Ortho Centre,4.7,Excellent,Orthodontist ,"  5/300, Ashok Nagar Covai Road Andan Koil East, Karur - 639001, Behind Chakra Honda Showroom"
521,Smile Avenue Dental Care,5.0,Excellent,Orthodontist ,"  Shop No: 67 Chellam Complex, Karur West, Karur - 639001, South Narasimapuram Near Meenashi Skin Hospital Opposite Jai Children Hospital"
522,ASSJ Chidambaram Dental Hos..,2.8,Verygood,Orthodontist ,"  No 2, Chairman Ramanujam Street, Karur - 639001, Opposite Kamatchi Amman Temple"
523,Dental Orthodontic & Implan..,2.9,Verygood,Orthodontist ,"  14-G, Pradhakshnam Road,, North Pradhakshnam Road,, Karur - 639001, thinnappa theatre near"
524,Thangam Cancer Centre,4.0,Verygood,Orthodontist ,"  0, Karur - 639004, Near Namakkal"
525,Abishek Ortho Centre,4.0,Verygood,Orthodontist ,"  5/300,Ashok Nagar, Covai Road Andan Koil East, Thanthonimalai, Karur - 639005, Behind Chakra Honda Showroom"
526,Avvai Homeopathy & Psycholo..,5.0,Excellent,Orthodontist ,"  No 32/9, North pradhakshnam road, Karur - 639001, Opposite Thinnappa Theatre"
527,Abishek Ortho Centre,4.7,Verygood,Orthodontist ,"  5/300, Ashok Nagar Covai Road Andan Koil East, Karur - 639001, Behind Chakra Honda Showroom"
528,Smile Avenue Dental Care,5.0,Excellent,Orthodontist ,"  Shop No: 67 Chellam Complex, Karur West, Karur - 639001, South Narasimapuram Near Meenashi Skin Hospital Opposite Jai Children Hospital"
529,ASSJ Chidambaram Dental Hos..,2.8,Good,Orthodontist ,"  No 2, Chairman Ramanujam Street, Karur - 639001, Opposite Kamatchi Amman Temple"
530,Dental Orthodontic & Implan..,2.9,Good,Orthodontist ,"  14-G, Pradhakshnam Road,, North Pradhakshnam Road,, Karur - 639001, thinnappa theatre near"
531,Dr. Jp Vet Surgical Clinic,4.0,Verygood,Veterinary Doctors,"  No. 167, Vysial Street, Pondicherry - 605001, Near Congress Office,Opposite Jothi Eye Hospital"
532,VSS Pet Clinic,2.8,Good,Veterinary Doctors,"  No.10, Balaji Nagar , villianur main road, Marie Oulgaret, Pondicherry - 605009"
533,PONDY PET Stores & PET CARE,4.9,Excellent,Veterinary Doctors,"  No. 56, Maraimalai Adigal Salai, Pondicherry - 605001, Near passport office"
534,Tamizh Medicals - Pet Care,4.9,Excellent,Veterinary Doctors,"  21/2, Balar palli street,, Pipdic Main Road, Mettupalayam, Pondicherry - 605009, Near Veterinary Hospital,mettupalayam"
535,Sathya Sai Veterinary Clini..,4.8,Excellent,Veterinary Doctors,"  317, Ground Floor, Mahathma Gandhi Road, Muthialpet, Pondicherry - 605003, Opposite to Kovai Pazhamudhir Nilayam"
536,Vige.dr,4.8,Excellent,Veterinary Doctors,"  No 12, 23rd Cross, Lawspet Pondicherry, Pondicherry - 605008, Near Cluney School, Avvai Nagar"
537,Veterinary Practitioners,4.9,Excellent,Veterinary Doctors,"  9th cross, teachers colony, Moolakulam, Pondicherry - 605010, near christ college"
538,Veterinary,4.1,Excellent,Veterinary Doctors,"  Muthialpet, Pondicherry - 605003"
539,Dietician Madhavi Kortis Di..,0,Verypoor,Nutritionist,"  C 42, Staff Quarters, Aravind Eye Hospital, Pondicherry, Puducherry, Pondicherry - 605001"
540,Vestige,0,Verypoor,Nutritionist,"  24, Puducherry, V O C Street, Pondicherry - 605001, Near Old Bus Stand"
541,Amway Abo Nutrilite & Artis..,0,Verypoor,Nutritionist,"  Kothari Nagar, Karaikal - 609605 (Also serves PONDICHERRY)"
542,Chaithanya Ayurveda & Siddh..,4.9,Excellent,Ayurvedic Doctors,"  No 96, S V Patel Salai, Pondicherry - 605001, Zamindhar Garden"
543,Dharmarajan Vaidya Salai,3.6,Verygood,Ayurvedic Doctors,"  No 278-A, Maraimalai Adigal Salai, Kosapalayam, Pondicherry - 605013, Near New Bus Stop Near Nellithopu Signal"
544,Neomed Hospital(Dr Sivabala..,0.5,Verypoor,Ayurvedic Doctors,"  no 58b bharathi street thiruvalluvar nagar, Bharathi Street-venkata Nagar, Pondicherry - 605003"
545,Thirumoolar Siddha Vaithya ..,5.0,Excellent,Ayurvedic Doctors,"  No 3 F9, Thattanchavadi, Pondicherry - 605009, Vvp Nagar"
546,Sri Narayana Ayurvedic Clin..,5.0,Excellent,Ayurvedic Doctors,"  No 71, kosakadai Street, Puducherry H O, Pondicherry - 605001"
547,Dr. Joy Emanuel,5.0,Excellent,Ayurvedic Doctors,"  No 18 Chaithanya Ayurveda & Siddha Hospital, S V Patel Salai, Pondicherry - 605001, Zamindhar Garden"
548,Dr. Ramasamy (Dabur Ayurved..,5.0,Excellent,Ayurvedic Doctors,"  C/o Dabur Ayurvedic Centre,Door No 154/156 Shop No 5 & 6, Mission Street, Pondicherry - 605001"
549,Herbocare Hospital Pvt Ltd,4.3,Excellent,Ayurvedic Doctors,"  No 11, 1st Street, Pondicherry - 605001, Near Muruga Theatre Bus Stop & Old Collector Office, Gnanaprakasam Nagar"
550,Dr. Mn Muralidharan,4.4,Excellent,Ayurvedic Doctors,  Pondicherry - 605001
551,Sri Brammam Siddha Hospital..,5.0,Excellent,Ayurvedic Doctors,"  No 18, Vallinoor Salai, Nellithope, Pondicherry - 605005, Yelaipillaichavadi"
552,Aeon Ayush Clinic,4.5,Excellent,Ayurvedic Doctors,"  No.8, Ground Floor, Bajanaimadam Street, Ellaipillaichavady, Pondicherry - 605005, Near Indra Gandhi Signal"
553,Relax Kerala Ayurveda,4.3,Excellent,Ayurvedic Doctors,"  No 21, Aurobindo Street, Pondicherry - 605001, Besides Calve College"
554,Aayush Health Care Centre,4.4,Excellent,Ayurvedic Doctors,"  No 60, Perumalnaidu Street, Muthialpet, Pondicherry - 605003, Near Muthialpet Market Bus Stop"
555,Viroga Ayurvedic Clinic And..,4.9,Excellent,Ayurvedic Doctors,"  No 11 5th cross, Gnanaprakashan Nagar, Lawspet, Pondicherry - 605008, Opposite Filo Hotel"
556,Dr. Rajarathinam r,4.5,Excellent,Ayurvedic Doctors,"  Grr Complex, Maraimalai Adigal Salai, Pondicherry - 605001"
557,Dr. Dharmarajan N (dharmara..,4.3,Excellent,Ayurvedic Doctors,"  No 278-A, Maraimalai Adigal Salai, Kosapalayam, Pondicherry - 605013"
558,Kottakkal Arya Vaidya Salai,4.0,Verygood,Ayurvedic Doctors,"  No 374-376, M G Road, Pondicherry - 605001, Near Petit Canal Street Cutting"
559,Santhigiri Ayurveda & Siddh..,4.1,Excellent,Ayurvedic Doctors,"  No 6 B Block Devi Appartments, S V Patel Salai, Pondicherry - 605001, near achiyar school"
560,Dr. Padmavathamma s,5.0,Excellent,Ayurvedic Doctors,"  No 41 Jyothi Ayurveda Vaidyasala And Panchakarma Centre, Lenin Street, Kosapalayam, Pondicherry - 605013, Near Krishna Nursing Home"
561,Shree Varma Hospitals,3.7,Verygood,Ayurvedic Doctors,"  No 12, Goubert Avenue, Pondicherry - 605001, Beach Road"
562,Relax Kerala Ayurveda,4.3,Excellent,Hair Fall Treatment Doctors,"  No 21, Aurobindo Street, Pondicherry - 605001, Besides Calve College"
563,Aeon Ayush Clinic,4.5,Excellent,Hair Fall Treatment Doctors,"  No.8, Ground Floor, Bajanaimadam Street, Ellaipillaichavady, Pondicherry - 605005, Near Indra Gandhi Signal"
564,drmongaclinic.com,3.8,Verygood,Hair Fall Treatment Doctors,"  20, Basement, Lajpat Nagar 4, Delhi - 110024, Near Moolchand Metro Station (Also serves PONDICHERRY)"
565,Dr. Avin (psychiatrist),3.1,Verygood,Alcoholic Deaddiction,"  NO. 251, LENIN STREET,, Kosapalayam, Pondicherry - 605013, OPP. BEST NEEDS, NEAR GUARANTEE LAB"
566,PELICAN Pondicherry Endosco..,0,Verypoor,Alcoholic Deaddiction,"  42/3, 100 feet road, Mudaliarpet, Pondicherry - 605004, between RTO office and Sunway GRT Grand hotel"
567,PONDY PET Stores & PET CARE,4.9,Excellent,Veterinary Doctors,"  No. 56, Maraimalai Adigal Salai, Pondicherry - 605001, Near passport office"
568,Sathya Sai Veterinary Clini..,4.8,Excellent,Veterinary Doctors,"  317, Ground Floor, Mahathma Gandhi Road, Muthialpet, Pondicherry - 605003, Opposite to Kovai Pazhamudhir Nilayam"
569,Vige.dr,4.8,Excellent,Veterinary Doctors,"  No 12, 23rd Cross, Lawspet Pondicherry, Pondicherry - 605008, Near Cluney School, Avvai Nagar"
